field_147481_N,processingLoadedTiles,2,
field_147482_g,loadedTileEntityList,2,
field_147483_b,tileEntitiesToBeRemoved,2,
field_147484_a,addedTileEntityList,2,
field_147489_T,blockEventCacheIndex,2,
field_147491_a,logger,2,
field_147501_a,rendererDispatcher,0,
field_147503_f,textureChristmas,0,
field_147504_g,textureNormal,0,
field_147505_d,textureNormalDouble,0,
field_147506_e,textureTrapped,0,
field_147507_b,textureTrappedDouble,0,
field_147508_c,textureChristmasDouble,0,
field_147509_j,isChristams,0,
field_147510_h,simpleChest,0,
field_147511_i,largeChest,0,
field_147514_c,model,0,
field_147523_b,beaconBeam,0,
field_147532_f,CREEPER_TEXTURES,0,
field_147534_d,WITHER_SKELETON_TEXTURES,0,
field_147535_e,ZOMBIE_TEXTURES,0,
field_147536_b,instance,0,
field_147537_c,SKELETON_TEXTURES,0,
field_147550_f,worldObj,0,
field_147551_g,entity,0,
field_147552_d,staticPlayerZ,0,
field_147553_e,renderEngine,0,
field_147554_b,staticPlayerX,0,
field_147555_c,staticPlayerY,0,
field_147556_a,instance,0,
field_147557_n,fontRenderer,0,
field_147558_l,entityZ,0,
field_147559_m,mapSpecialRenderers,0,
field_147560_j,entityX,0,
field_147561_k,entityY,0,
field_147562_h,entityYaw,0,
field_147563_i,entityPitch,0,
field_147593_P,mapSoundPositions,0,
field_147595_R,displayListEntitiesDirty,0,
field_147596_f,prevRenderSortX,0,
field_147597_g,prevRenderSortY,0,
field_147599_m,logger,0,
field_147602_h,prevRenderSortZ,0,
field_147616_f,framebufferObject,0,
field_147617_g,framebufferTexture,0,
field_147618_d,framebufferHeight,0,
field_147619_e,useDepth,0,
field_147620_b,framebufferTextureHeight,0,
field_147621_c,framebufferWidth,0,
field_147622_a,framebufferTextureWidth,0,
field_147623_j,framebufferFilter,0,
field_147624_h,depthBuffer,0,
field_147625_i,framebufferColor,0,
field_147635_d,logger,0,
field_147636_j,mipmapLevels,0,
field_147638_c,logger,0,
field_147639_c,logger,0,
field_147643_d,threadDownloadCounter,0,
field_147644_c,logger,0,
field_147646_a,logger,0,
field_147648_b,logger,0,
field_147658_f,zPosF,0,
field_147659_g,repeat,0,
field_147660_d,xPosF,0,
field_147661_e,yPosF,0,
field_147662_b,volume,0,
field_147663_c,pitch,0,
field_147664_a,positionedSoundLocation,0,
field_147665_h,repeatDelay,0,
field_147666_i,attenuationType,0,
field_147668_j,donePlaying,0,
field_147670_k,minecart,0,
field_147671_l,minecart,0,
field_147672_k,player,0,
field_147676_d,timeUntilNextMusic,0,
field_147677_b,mc,0,
field_147678_c,currentMusic,0,
field_147679_a,rand,0,
field_147694_f,sndManager,0,
field_147695_g,mcResourceManager,0,
field_147697_e,sndRegistry,0,
field_147698_b,logger,0,
field_147700_a,missing_sound,0,
field_147707_d,theShaderGroup,0,
field_147708_e,shaderCount,0,
field_147709_v,theMapItemRenderer,0,
field_147710_q,logger,0,
field_147711_ac,resourceManager,0,
field_147712_ad,shaderResourceLocations,0,
field_147713_ae,shaderIndex,0,
field_147719_a,instance,0,
field_147917_g,mc,0,
field_147923_a,logger,0,
field_147941_i,pointedEntity,0,
field_147957_g,mipmapBuffer,0,
field_147959_c,logger,0,
field_147967_a,logger,0,
field_147968_d,mipmapLevelHolder,0,
field_147971_a,mipmapLevelStitcher,0,
field_147997_f,shaderSamplers,0,
field_147998_g,samplerNames,0,
field_147999_d,currentProgram,0,
field_148001_b,defaultShaderUniform,0,
field_148002_c,staticShaderManager,0,
field_148003_a,logger,0,
field_148004_n,useFaceCulling,0,
field_148005_o,isDirty,0,
field_148006_l,program,0,
field_148007_m,programFilename,0,
field_148008_j,shaderUniformLocations,0,
field_148009_k,mappedShaderUniforms,0,
field_148010_h,shaderSamplerLocations,0,
field_148011_i,shaderUniforms,0,
field_148012_t,fragmentShaderLoader,0,
field_148013_s,vertexShaderLoader,0,
field_148014_r,attributes,0,
field_148015_q,attribLocations,0,
field_148016_p,field_148016_p,0,
field_148029_f,listFramebuffers,0,
field_148030_g,projectionMatrix,0,
field_148031_d,listShaders,0,
field_148032_e,mapFramebuffers,0,
field_148033_b,resourceManager,0,
field_148034_c,shaderGroupName,0,
field_148035_a,mainFramebuffer,0,
field_148038_h,mainFramebufferWidth,0,
field_148039_i,mainFramebufferHeight,0,
field_148046_f,listAuxWidths,0,
field_148047_g,listAuxHeights,0,
field_148048_d,listAuxFramebuffers,0,
field_148049_e,listAuxNames,0,
field_148050_b,framebufferOut,0,
field_148051_c,manager,0,
field_148052_a,framebufferIn,0,
field_148053_h,projectionMatrix,0,
field_148058_d,shaderAttachCount,0,
field_148059_b,shaderFilename,0,
field_148060_c,shader,0,
field_148061_a,shaderType,0,
field_148067_f,loadedShaders,0,
field_148069_d,shaderExtension,0,
field_148070_e,shaderMode,0,
field_148072_c,shaderName,0,
field_148079_b,staticShaderLinkHelper,0,
field_148080_a,logger,0,
field_148098_f,uniformFloatBuffer,0,
field_148099_g,shaderName,0,
field_148100_d,uniformType,0,
field_148101_e,uniformIntBuffer,0,
field_148102_b,uniformLocation,0,
field_148103_c,uniformCount,0,
field_148104_a,logger,0,
field_148105_h,dirty,0,
field_148106_i,shaderManager,0,
field_148149_f,slotHeight,0,
field_148150_g,mouseX,0,
field_148151_d,right,0,
field_148152_e,left,0,
field_148153_b,top,0,
field_148154_c,bottom,0,
field_148155_a,width,0,
field_148156_n,scrollDownButtonID,0,
field_148157_o,initialClickY,0,
field_148158_l,height,0,
field_148159_m,scrollUpButtonID,0,
field_148160_j,headerPadding,0,
field_148161_k,mc,0,
field_148162_h,mouseY,0,
field_148164_v,enabled,0,
field_148165_u,hasListHeader,0,
field_148166_t,showSelectionBox,0,
field_148167_s,lastClicked,0,
field_148168_r,selectedElement,0,
field_148169_q,amountScrolled,0,
field_148170_p,scrollMultiplier,0,
field_148176_l,langCodeList,0,
field_148177_m,languageMap,0,
field_148188_n,maxListLabelWidth,0,
field_148189_l,mc,0,
field_148190_m,listEntries,0,
field_148196_n,lanScanEntry,0,
field_148200_k,owner,0,
field_148205_k,mc,0,
field_148216_n,statSorter,0,
field_148219_m,statsHolder,0,
field_148240_d,location,0,
field_148242_b,mapData,0,
field_148251_b,textureManager,0,
field_148252_c,loadedMaps,0,
field_148253_a,mapIcons,0,
field_148257_b,playerID,0,
field_148258_c,token,0,
field_148261_a,logger,0,
field_148270_M,valueStep,0,
field_148271_N,valueMin,0,
field_148272_O,valueMax,0,
field_148280_d,btnChangeKeyBinding,0,
field_148281_e,btnReset,0,
field_148282_b,keybinding,0,
field_148283_c,keyDesc,0,
field_148285_b,labelText,0,
field_148286_c,labelWidth,0,
field_148304_a,logger,0,
field_148321_e,resourcePackIcon,0,
field_148322_c,logger,0,
field_148326_f,logger,2,
field_148330_a,itemList,0,
field_148332_b,slot,0,
field_148336_b,rand,0,
field_148337_c,namePartsArray,0,
field_148338_a,instance,0,
field_148534_e,dirServerResourcepacks,0,
field_148536_c,listMipmaps,0,
field_148546_d,logger,2,
field_148547_k,playerStatFiles,2,
field_148550_b,logger,0,
field_148564_f,streaming,0,
field_148567_b,volume,0,
field_148568_c,pitch,0,
field_148569_a,name,0,
field_148575_b,replaceExisting,0,
field_148576_c,category,0,
field_148577_a,soundList,0,
field_148589_c,type,0,
field_148617_f,loaded,0,
field_148618_g,playTime,0,
field_148619_d,options,0,
field_148620_e,sndSystem,0,
field_148621_b,logger,0,
field_148622_c,sndHandler,0,
field_148623_a,LOG_MARKER,0,
field_148624_n,playingSoundsStopTime,0,
field_148625_l,tickableSounds,0,
field_148626_m,delayedSounds,0,
field_148627_j,playingSoundPoolEntries,0,
field_148628_k,categorySounds,0,
field_148629_h,playingSounds,0,
field_148630_i,invPlayingSounds,0,
field_148643_j,maxDelay,0,
field_148645_h,musicLocation,0,
field_148646_i,minDelay,0,
field_148653_d,volume,0,
field_148654_b,streamingSound,0,
field_148655_c,pitch,0,
field_148656_a,location,0,
field_148657_b,logger,0,
field_148731_f,eventVolume,0,
field_148732_d,category,0,
field_148733_e,eventPitch,0,
field_148734_b,rnd,0,
field_148735_c,soundLocation,0,
field_148736_a,soundPool,0,
field_148738_b,weight,0,
field_148739_a,entry,0,
field_148743_a,logger,2,
field_148748_b,objectList,2,
field_148749_a,identityMap,2,
field_148759_a,underlyingIntegerMap,2,
field_148764_a,soundRegistry,0,
field_148823_f,framebufferSupported,0,
field_148824_g,shadersSupported,0,
field_148826_e,GL_STATIC_DRAW,0,
field_148827_a,openGL21,0,
field_148828_i,openGL14,0,
field_148849_e,progress,2,
field_148852_a,breakerId,2,
field_148859_d,metadata,2,
field_148860_e,nbt,2,
field_148904_f,entityId,2,
field_148905_d,slotCount,2,
field_148907_b,inventoryType,2,
field_148908_c,windowTitle,2,
field_148909_a,windowId,2,
field_148919_a,chatComponent,2,
field_148925_b,chunkPosCoord,2,
field_148980_b,type,2,
field_148981_a,entityId,2,
field_149097_a,playerID,2,
field_149114_f,walkSpeed,2,
field_149115_d,creativeMode,2,
field_149116_e,flySpeed,2,
field_149117_b,flying,2,
field_149118_c,allowFlying,2,
field_149119_a,invulnerable,2,
field_149140_b,state,2,
field_149142_a,MESSAGE_NAMES,2,
field_149167_a,reason,2,
field_149171_b,data,2,
field_149172_a,channel,2,
field_149191_a,mapId,2,
field_149200_f,maxPlayers,2,
field_149201_g,worldType,2,
field_149202_d,dimension,2,
field_149203_e,difficulty,2,
field_149204_b,hardcoreMode,2,
field_149205_c,gameType,2,
field_149206_a,entityId,2,
field_149232_d,zCoord,2,
field_149233_e,xOffset,2,
field_149234_b,xCoord,2,
field_149235_c,yCoord,2,
field_149237_h,particleSpeed,2,
field_149238_i,particleCount,2,
field_149246_f,serverWide,2,
field_149249_b,soundData,2,
field_149251_a,soundType,2,
field_149282_b,chunkZ,2,
field_149284_a,chunkX,2,
field_149290_a,clientTime,2,
field_149293_a,clientTime,2,
field_149296_b,response,2,
field_149297_a,GSON,2,
field_149301_b,verifyTokenEncrypted,2,
field_149302_a,secretKeyEncrypted,2,
field_149305_a,profile,2,
field_149326_d,action,2,
field_149327_b,objective,2,
field_149328_c,value,2,
field_149329_a,name,2,
field_149334_b,foodLevel,2,
field_149335_c,saturationLevel,2,
field_149336_a,health,2,
field_149420_a,message,2,
field_149437_a,status,2,
field_149440_a,message,2,
field_149461_a,key,2,
field_149473_f,pitch,2,
field_149474_g,onGround,2,
field_149476_e,yaw,2,
field_149477_b,y,2,
field_149478_c,z,2,
field_149479_a,x,2,
field_149480_h,moving,2,
field_149481_i,rotating,2,
field_149495_f,walkSpeed,2,
field_149496_d,creativeMode,2,
field_149497_e,flySpeed,2,
field_149498_b,flying,2,
field_149499_c,allowFlying,2,
field_149500_a,invulnerable,2,
field_149508_e,status,2,
field_149515_b,action,2,
field_149516_c,auxData,2,
field_149517_a,entityID,2,
field_149526_d,enableColors,2,
field_149528_b,view,2,
field_149529_c,chatVisibility,2,
field_149530_a,lang,2,
field_149534_b,uid,2,
field_149535_c,accepted,2,
field_149536_a,windowId,2,
field_149540_b,button,2,
field_149541_a,windowId,2,
field_149549_f,mode,2,
field_149550_d,actionNumber,2,
field_149551_e,clickedItem,2,
field_149552_b,slotId,2,
field_149553_c,usedButton,2,
field_149554_a,windowId,2,
field_149556_a,windowId,2,
field_149561_c,data,2,
field_149562_a,channel,2,
field_149566_b,action,2,
field_149567_a,entityId,2,
field_149577_f,facingX,2,
field_149578_g,facingY,2,
field_149579_d,placedBlockDirection,2,
field_149580_e,stack,2,
field_149584_h,facingZ,2,
field_149590_d,lines,2,
field_149597_d,requestedState,2,
field_149598_b,ip,2,
field_149599_c,port,2,
field_149600_a,protocolVersion,2,
field_149602_a,profile,2,
field_149605_a,reason,2,
field_149610_b,publicKey,2,
field_149611_c,verifyToken,2,
field_149612_a,hashedServerId,2,
field_149615_a,slotId,2,
field_149621_d,sneaking,2,
field_149622_b,forwardSpeed,2,
field_149623_c,jumping,2,
field_149624_a,strafeSpeed,2,
field_149628_b,stack,2,
field_149629_a,slotId,2,
field_149754_D,minZ,2,
field_149755_E,maxX,2,
field_149756_F,maxY,2,
field_149757_G,maxZ,2,
field_149758_A,isBlockContainer,2,
field_149759_B,minX,2,
field_149760_C,minY,2,
field_149762_H,stepSound,2,
field_149763_I,blockParticleGravity,2,
field_149764_J,blockMaterial,2,
field_149765_K,slipperiness,2,
field_149766_f,soundTypeWood,2,
field_149767_g,soundTypeGravel,2,
field_149769_e,soundTypeStone,2,
field_149770_b,unlocalizedName,2,
field_149771_c,blockRegistry,2,
field_149772_a,displayOnCreativeTab,2,
field_149773_n,soundTypeSnow,2,
field_149774_o,soundTypeLadder,2,
field_149775_l,soundTypeCloth,2,
field_149776_m,soundTypeSand,2,
field_149777_j,soundTypeMetal,2,
field_149778_k,soundTypeGlass,2,
field_149779_h,soundTypeGrass,2,
field_149780_i,soundTypePiston,2,
field_149781_w,blockResistance,2,
field_149782_v,blockHardness,2,
field_149783_u,useNeighborBrightness,2,
field_149784_t,lightValue,2,
field_149785_s,translucent,2,
field_149786_r,lightOpacity,2,
field_149787_q,fullBlock,2,
field_149788_p,soundTypeAnvil,2,
field_149789_z,needsRandomTick,2,
field_149790_y,enableStats,2,
field_149815_a,adjacentSourceBlocks,2,
field_149832_M,fallInstantly,2,
field_149848_b,flammabilities,2,
field_149849_a,encouragements,2,
field_149877_a,crop,2,
field_149914_a,isRepeaterPowered,2,
field_149932_b,isBurning,2,
field_149934_M,keepInventory,2,
field_149942_b,rand,2,
field_149943_a,dispenseBehaviorRegistry,2,
field_149947_P,dropBehavior,2,
field_149955_b,rand,2,
field_149956_a,chestType,2,
field_149961_a,rand,2,
field_149996_a,ignoreSimilarity,2,
field_150047_a,wooden,2,
field_150053_a,isPowered,2,
field_150069_a,sensitivity,2,
field_150082_a,isSticky,2,
field_150099_b,canDrop,2,
field_150112_b,toggles,2,
field_150113_a,isOn,2,
field_150121_P,fancyGraphics,2,
field_150127_b,iconIndex,0,
field_150128_a,surroundings,2,
field_150149_b,modelBlock,2,
field_150151_M,modelState,2,
field_150152_N,hasRaytraced,2,
field_150153_O,rayTracePass,2,
field_150171_a,isOn,2,
field_150179_b,blocksNeedingUpdate,2,
field_150181_a,canProvidePower,2,
field_150187_a,isOn,2,
field_150202_a,mapColor,2,
field_150243_f,strikethrough,2,
field_150244_g,obfuscated,2,
field_150245_d,italic,2,
field_150246_e,underlined,2,
field_150247_b,color,2,
field_150248_c,bold,2,
field_150249_a,parentStyle,2,
field_150250_j,rootStyle,2,
field_150251_h,chatClickEvent,2,
field_150252_i,chatHoverEvent,2,
field_150263_b,style,2,
field_150264_a,siblings,2,
field_150267_b,text,2,
field_150274_f,syncLock,2,
field_150275_g,lastTranslationUpdateTimeInMilliseconds,2,
field_150276_d,key,2,
field_150277_e,formatArgs,2,
field_150278_b,children,2,
field_150279_c,stringVariablePattern,2,
field_150280_b,dataSize,2,
field_150282_a,data,2,
field_150301_b,logger,2,
field_150317_a,logger,2,
field_150318_D,golden_rail,2,
field_150319_E,detector_rail,2,
field_150320_F,sticky_piston,2,
field_150321_G,web,2,
field_150322_A,sandstone,2,
field_150323_B,noteblock,2,
field_150324_C,bed,2,
field_150325_L,wool,2,
field_150327_N,yellow_flower,2,
field_150328_O,red_flower,2,
field_150329_H,tallgrass,2,
field_150330_I,deadbush,2,
field_150331_J,piston,2,
field_150332_K,piston_head,2,
field_150333_U,stone_slab,2,
field_150334_T,double_stone_slab,2,
field_150335_W,tnt,2,
field_150336_V,brick_block,2,
field_150337_Q,red_mushroom,2,
field_150338_P,brown_mushroom,2,
field_150339_S,iron_block,2,
field_150340_R,gold_block,2,
field_150341_Y,mossy_cobblestone,2,
field_150342_X,bookshelf,2,
field_150343_Z,obsidian,2,
field_150344_f,planks,2,
field_150345_g,sapling,2,
field_150346_d,dirt,2,
field_150347_e,cobblestone,2,
field_150348_b,stone,2,
field_150349_c,grass,2,
field_150350_a,air,2,
field_150351_n,gravel,2,
field_150352_o,gold_ore,2,
field_150353_l,lava,2,
field_150354_m,sand,2,
field_150355_j,water,2,
field_150356_k,flowing_lava,2,
field_150357_h,bedrock,2,
field_150358_i,flowing_water,2,
field_150359_w,glass,2,
field_150360_v,sponge,2,
field_150361_u,leaves2,2,
field_150362_t,leaves,2,
field_150363_s,log2,2,
field_150364_r,log,2,
field_150365_q,coal_ore,2,
field_150366_p,iron_ore,2,
field_150367_z,dispenser,2,
field_150368_y,lapis_block,2,
field_150369_x,lapis_ore,2,
field_150370_cb,quartz_stairs,2,
field_150371_ca,quartz_block,2,
field_150372_bz,sandstone_stairs,2,
field_150373_bw,double_wooden_slab,2,
field_150374_bv,lit_redstone_lamp,2,
field_150375_by,cocoa,2,
field_150376_bx,wooden_slab,2,
field_150377_bs,end_stone,2,
field_150378_br,end_portal_frame,2,
field_150379_bu,redstone_lamp,2,
field_150380_bt,dragon_egg,2,
field_150381_bn,enchanting_table,2,
field_150382_bo,brewing_stand,2,
field_150383_bp,cauldron,2,
field_150384_bq,end_portal,2,
field_150385_bj,nether_brick,2,
field_150386_bk,nether_brick_fence,2,
field_150387_bl,nether_brick_stairs,2,
field_150388_bm,nether_wart,2,
field_150389_bf,brick_stairs,2,
field_150390_bg,stone_brick_stairs,2,
field_150391_bh,mycelium,2,
field_150392_bi,waterlily,2,
field_150393_bb,pumpkin_stem,2,
field_150394_bc,melon_stem,2,
field_150395_bd,vine,2,
field_150397_co,stained_glass_pane,2,
field_150398_cm,double_plant,2,
field_150399_cn,stained_glass,2,
field_150400_ck,acacia_stairs,2,
field_150401_cl,dark_oak_stairs,2,
field_150402_ci,coal_block,2,
field_150403_cj,packed_ice,2,
field_150404_cg,carpet,2,
field_150405_ch,hardened_clay,2,
field_150406_ce,stained_hardened_clay,2,
field_150407_cf,hay_block,2,
field_150408_cc,activator_rail,2,
field_150409_cd,dropper,2,
field_150410_aZ,glass_pane,2,
field_150411_aY,iron_bars,2,
field_150412_bA,emerald_ore,2,
field_150413_aR,unpowered_repeater,2,
field_150414_aQ,cake,2,
field_150415_aT,trapdoor,2,
field_150416_aS,powered_repeater,2,
field_150417_aV,stonebrick,2,
field_150418_aU,monster_egg,2,
field_150419_aX,red_mushroom_block,2,
field_150420_aW,brown_mushroom_block,2,
field_150421_aI,jukebox,2,
field_150423_aK,pumpkin,2,
field_150424_aL,netherrack,2,
field_150425_aM,soul_sand,2,
field_150426_aN,glowstone,2,
